Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,4,25,5,20:28:00,20:10:00,,22:31:00,UA,473,N565UA,,261.0,,,18.0,ORD,SNA,1726,,85.0,0,,1,,,,,
2008,4,8,2,18:25:00,17:10:00,,18:45:00,UA,481,N902UA,,155.0,,,75.0,MHT,ORD,843,,36.0,0,,1,,,,,
2008,4,5,6,15:39:00,15:44:00,,16:54:00,UA,485,N820UA,,190.0,,,-5.0,DTW,DEN,1123,,32.0,0,,1,,,,,
2008,4,23,3,19:06:00,18:45:00,,21:38:00,UA,494,N559UA,,113.0,,,21.0,DEN,DFW,641,,19.0,0,,1,,,,,
2008,4,25,5,10:33:00,10:37:00,,12:18:00,UA,533,N367UA,,161.0,,,-4.0,BOS,ORD,867,,12.0,0,,1,,,,,
2008,4,8,2,18:38:00,18:12:00,,20:00:00,UA,545,N421UA,,168.0,,,26.0,BOS,ORD,867,,24.0,0,,1,,,,,
2008,4,10,4,05:57:00,06:00:00,,08:45:00,UA,600,N576UA,,105.0,,,-3.0,ORD,DCA,612,,14.0,0,,1,,,,,
2008,4,20,7,11:30:00,11:00:00,,13:47:00,UA,610,N348UA,,107.0,,,30.0,ORD,DCA,612,,13.0,0,,1,,,,,
2008,4,20,7,13:01:00,13:00:00,,15:50:00,UA,614,N373UA,,110.0,,,1.0,ORD,DCA,612,,10.0,0,,1,,,,,
2008,4,25,5,07:20:00,07:16:00,,11:17:00,UA,614,N807UA,,181.0,,,4.0,SLC,ORD,1249,,12.0,0,,1,,,,,
2008,4,29,2,15:54:00,16:00:00,,18:49:00,UA,620,N425UA,,109.0,,,-6.0,ORD,DCA,612,,11.0,0,,1,,,,,
2008,4,25,5,10:37:00,10:40:00,,11:59:00,UA,637,N567UA,,139.0,,,-3.0,PHL,ORD,678,,43.0,0,,1,,,,,
2008,4,20,7,06:51:00,07:00:00,,10:11:00,UA,670,N341UA,,131.0,,,-9.0,ORD,LGA,733,,13.0,0,,1,,,,,
2008,4,4,5,08:08:00,08:05:00,,11:16:00,UA,672,N313UA,,131.0,,,3.0,ORD,LGA,733,,74.0,0,,1,,,,,
2008,4,11,5,16:45:00,16:00:00,,19:19:00,UA,688,N326UA,,139.0,,,45.0,ORD,LGA,733,,17.0,0,,1,,,,,
2008,4,8,2,18:24:00,17:05:00,,18:45:00,UA,689,N422UA,,160.0,,,79.0,LGA,ORD,733,,47.0,0,,1,,,,,
2008,4,19,6,18:02:00,17:05:00,,18:47:00,UA,689,N383UA,,162.0,,,57.0,LGA,ORD,733,,28.0,0,,1,,,,,
2008,4,8,2,19:08:00,19:00:00,,20:36:00,UA,693,N501UA,,156.0,,,8.0,LGA,ORD,733,,33.0,0,,1,,,,,
2008,4,5,6,16:02:00,16:08:00,,16:50:00,UA,701,N312UA,,102.0,,,-6.0,MCI,DEN,533,,10.0,0,,1,,,,,
2008,4,23,3,20:08:00,20:10:00,,22:41:00,UA,725,N337UA,,151.0,,,-2.0,ORD,DFW,802,,21.0,0,,1,,,,,
2008,4,25,5,10:06:00,10:06:00,,16:00:00,UA,730,N546UA,,234.0,,,0.0,SNA,ORD,1726,,72.0,0,,1,,,,,
2008,4,5,6,14:12:00,14:10:00,,16:28:00,UA,745,N514UA,,258.0,,,2.0,LGA,DEN,1619,,23.0,0,,1,,,,,
2008,4,5,6,15:37:00,15:45:00,,16:59:00,UA,761,N308UA,,194.0,,,-8.0,CMH,DEN,1155,,15.0,0,,1,,,,,
2008,4,13,7,13:42:00,13:40:00,,19:34:00,UA,766,N594UA,,234.0,,,2.0,SNA,ORD,1726,,16.0,0,,1,,,,,
2008,4,25,5,13:44:00,13:40:00,,19:34:00,UA,766,N538UA,,234.0,,,4.0,SNA,ORD,1726,,32.0,0,,1,,,,,
2008,4,27,7,13:55:00,13:40:00,,19:34:00,UA,766,N526UA,,234.0,,,15.0,SNA,ORD,1726,,63.0,0,,1,,,,,
2008,4,5,6,14:18:00,13:26:00,,16:00:00,UA,779,N853UA,,274.0,,,52.0,BOS,DEN,1754,,14.0,0,,1,,,,,
2008,4,10,4,07:45:00,07:50:00,,15:25:00,UA,834,N417UA,,275.0,,,-5.0,LAS,IAD,2066,,16.0,0,,1,,,,,
2008,4,26,6,08:46:00,07:55:00,,15:30:00,UA,834,N430UA,,275.0,,,51.0,LAS,IAD,2066,,10.0,0,,1,,,,,
2008,4,11,5,18:41:00,18:00:00,,21:16:00,UA,836,N587UA,,136.0,,,41.0,ORD,LGA,733,,50.0,0,,1,,,,,
2008,4,1,2,14:20:00,12:40:00,,21:09:00,UA,840,N502UA,,329.0,,,100.0,LAX,JFK,2475,,61.0,0,,1,,,,,
2008,4,15,2,12:53:00,12:54:00,,20:50:00,UA,862,N547UA,,296.0,,,-1.0,LAX,IAD,2288,,11.0,0,,1,,,,,
2008,4,5,6,15:20:00,14:45:00,,16:19:00,UA,909,N666UA,,154.0,,,35.0,ORD,DEN,888,,12.0,0,,1,,,,,
2008,4,26,6,07:34:00,07:35:00,,15:32:00,UA,916,N521UA,,297.0,,,-1.0,SEA,IAD,2306,,14.0,0,,1,,,,,
2008,4,18,5,09:18:00,09:22:00,,17:18:00,UA,966,N573UA,,296.0,,,-4.0,LAX,IAD,2288,,18.0,0,,1,,,,,
2008,4,12,6,08:48:00,07:55:00,,15:47:00,UA,970,N529UA,,292.0,,,53.0,SAN,IAD,2253,,20.0,0,,1,,,,,
2008,4,26,6,07:53:00,07:55:00,,15:47:00,UA,970,N566UA,,292.0,,,-2.0,SAN,IAD,2253,,18.0,0,,1,,,,,
2008,4,25,5,14:08:00,12:53:00,,16:54:00,UA,994,N828UA,,181.0,,,75.0,SLC,ORD,1249,,26.0,0,,1,,,,,
2008,4,26,6,11:38:00,11:30:00,,14:35:00,UA,1055,N677UA,,425.0,,,8.0,DEN,OGG,3303,,21.0,0,,1,,,,,
2008,4,18,5,14:40:00,13:30:00,,14:59:00,UA,1108,N932UA,,89.0,,,70.0,OMA,ORD,416,,9.0,0,,1,,,,,
2008,4,20,7,15:58:00,15:55:00,,18:52:00,UA,1128,N339UA,,117.0,,,3.0,ORD,BWI,622,,10.0,0,,1,,,,,
2008,4,5,6,15:20:00,15:25:00,,16:44:00,UA,1173,N379UA,,139.0,,,-5.0,STL,DEN,770,,7.0,0,,1,,,,,
2008,4,8,2,19:01:00,18:32:00,,20:05:00,UA,1219,N831UA,,153.0,,,29.0,PHL,ORD,678,,42.0,0,,1,,,,,
2008,4,11,5,13:37:00,06:55:00,,08:30:00,UA,1259,N376UA,,155.0,,,402.0,MHT,ORD,843,,9.0,0,,1,,,,,
2008,4,26,6,08:34:00,08:40:00,,15:55:00,UA,1280,N817UA,,255.0,,,-6.0,TUS,IAD,1933,,12.0,0,,1,,,,,
2008,4,5,6,12:18:00,12:15:00,,17:46:00,UA,1428,N414UA,,211.0,,,3.0,DEN,MCO,1545,,11.0,0,,1,,,,,
2008,4,25,5,06:08:00,06:09:00,,11:30:00,UA,1474,N484UA,,201.0,,,-1.0,PHX,ORD,1440,,17.0,0,,1,,,,,
2008,4,25,5,13:55:00,13:35:00,,18:56:00,UA,1496,N474UA,,201.0,,,20.0,PHX,ORD,1440,,31.0,0,,1,,,,,
2008,4,25,5,05:59:00,06:00:00,,11:37:00,UA,1519,N438UA,,217.0,,,-1.0,LAS,ORD,1515,,14.0,0,,1,,,,,
2008,4,8,2,14:30:00,14:34:00,,20:17:00,UA,1522,N407UA,,223.0,,,-4.0,LAS,ORD,1515,,13.0,0,,1,,,,,
2008,4,25,5,14:26:00,14:27:00,,20:10:00,UA,1522,N444UA,,223.0,,,-1.0,LAS,ORD,1515,,27.0,0,,1,,,,,
2008,4,2,3,06:10:00,06:09:00,,08:01:00,UA,1523,N481UA,,172.0,,,1.0,MCO,ORD,1005,,16.0,0,,1,,,,,
2008,4,25,5,17:31:00,16:37:00,,18:59:00,UA,1545,N477UA,,202.0,,,54.0,FLL,ORD,1182,,33.0,0,,1,,,,,
2008,4,8,2,17:44:00,16:26:00,,18:18:00,UA,1585,N441UA,,172.0,,,78.0,TPA,ORD,1012,,50.0,0,,1,,,,,
2008,4,4,5,18:23:00,18:21:00,,23:59:00,UA,1621,N470UA,,218.0,,,2.0,LAX,MSY,1671,,13.0,0,,1,,,,,
2008,4,18,5,09:01:00,08:06:00,,13:57:00,UA,1675,N473UA,,291.0,,,55.0,ORD,SJU,2072,,34.0,0,,1,,,,,
2008,4,1,2,08:02:00,08:05:00,,10:32:00,US,80,N628AW,,327.0,,,-3.0,BWI,LAS,2106,,13.0,0,,1,,,,,
2008,4,1,2,12:54:00,11:26:00,,19:25:00,US,50,N675AW,,299.0,,,88.0,LAS,JFK,2248,,108.0,0,,1,,,,,
2008,4,1,2,16:09:00,16:15:00,,18:43:00,US,255,N636AW,,328.0,,,-6.0,PHL,PHX,2075,,48.0,0,,1,,,,,
2008,4,1,2,17:02:00,16:15:00,,19:47:00,US,650,N667AW,,392.0,,,47.0,PHL,SFO,2521,,14.0,0,,1,,,,,
2008,4,1,2,15:38:00,14:00:00,,17:26:00,US,965,N186US,,386.0,,,98.0,PHL,SFO,2521,,9.0,0,,1,,,,,
2008,4,1,2,19:58:00,20:02:00,,23:16:00,US,70,N308AW,,194.0,,,-4.0,PHX,SEA,1107,,14.0,0,,1,,,,,
2008,4,2,3,17:00:00,14:55:00,,22:30:00,US,1829,N920UW,,275.0,,,125.0,LAS,PHL,2176,,23.0,0,,1,,,,,
2008,4,2,3,14:00:00,14:00:00,,17:26:00,US,965,N184US,,386.0,,,0.0,PHL,SFO,2521,,23.0,0,,1,,,,,
2008,4,3,4,06:05:00,06:15:00,,09:11:00,US,1161,N122US,,356.0,,,-10.0,BOS,PHX,2300,,26.0,0,,1,,,,,
2008,4,4,5,16:20:00,15:39:00,,18:59:00,US,849,N590US,,140.0,,,41.0,IAH,CLT,913,,75.0,0,,1,,,,,
2008,4,4,5,20:31:00,20:35:00,,22:29:00,US,1165,N189UW,,114.0,,,-4.0,PHL,CLT,448,,12.0,0,,1,,,,,
2008,4,4,5,20:22:00,19:05:00,,20:51:00,US,1521,N702UW,,106.0,,,77.0,PHL,CLT,448,,13.0,0,,1,,,,,
2008,4,5,6,18:41:00,18:45:00,,21:35:00,US,1245,N417US,,170.0,,,-4.0,PHL,TPA,920,,15.0,0,,1,,,,,
2008,4,6,7,19:49:00,19:50:00,,22:25:00,US,1947,N426US,,155.0,,,-1.0,DCA,FLL,899,,19.0,0,,1,,,,,
2008,4,6,7,15:30:00,15:10:00,,17:31:00,US,1741,N504AU,,141.0,,,20.0,DCA,TPA,814,,11.0,0,,1,,,,,
2008,4,6,7,13:52:00,13:51:00,,17:10:00,US,429,N906AW,,379.0,,,1.0,PHX,OGG,2845,,21.0,0,,1,,,,,
2008,4,7,1,10:35:00,10:40:00,,14:06:00,US,45,N903AW,,386.0,,,-5.0,PHX,KOA,2860,,15.0,0,,1,,,,,
2008,4,7,1,14:02:00,13:51:00,,17:10:00,US,429,N902AW,,379.0,,,11.0,PHX,OGG,2845,,24.0,0,,1,,,,,
2008,4,7,1,10:55:00,10:59:00,,14:21:00,US,432,N906AW,,382.0,,,-4.0,PHX,OGG,2845,,18.0,0,,1,,,,,
2008,4,9,3,19:55:00,20:00:00,,21:56:00,US,1624,N182UW,,116.0,,,-5.0,CLT,LGA,544,,15.0,0,,1,,,,,
2008,4,9,3,07:48:00,07:00:00,,09:07:00,US,1195,N108UW,,307.0,,,48.0,PHL,PHX,2075,,45.0,0,,1,,,,,
2008,4,11,5,21:15:00,20:41:00,,22:00:00,US,967,N749US,,79.0,,,34.0,BDL,DCA,313,,12.0,0,,1,,,,,
2008,4,11,5,11:43:00,11:40:00,,12:11:00,US,1987,N589US,,91.0,,,3.0,CLT,BNA,329,,14.0,0,,1,,,,,
2008,4,12,6,08:46:00,08:30:00,,10:04:00,US,2024,N760US,,94.0,,,16.0,DCA,BOS,399,,16.0,0,,1,,,,,
2008,4,12,6,13:00:00,13:00:00,,16:51:00,US,1154,N946UW,,171.0,,,0.0,MSY,PHL,1088,,9.0,0,,1,,,,,
2008,4,12,6,07:42:00,07:35:00,,10:03:00,US,1477,N937UW,,328.0,,,7.0,PHL,LAS,2176,,17.0,0,,1,,,,,
2008,4,13,7,14:28:00,13:45:00,,16:06:00,US,1981,N455UW,,141.0,,,43.0,DCA,TPA,814,,18.0,0,,1,,,,,
2008,4,15,2,09:45:00,09:50:00,,11:53:00,US,1989,N453UW,,123.0,,,-5.0,CLT,RSW,600,,28.0,0,,1,,,,,
2008,4,15,2,10:19:00,10:25:00,,13:04:00,US,1125,N764US,,159.0,,,-6.0,DCA,RSW,892,,11.0,0,,1,,,,,
2008,4,15,2,09:31:00,09:40:00,,12:45:00,US,1157,N589US,,185.0,,,-9.0,PHL,RSW,992,,25.0,0,,1,,,,,
2008,4,15,2,09:01:00,08:52:00,,16:26:00,US,59,N829AW,,274.0,,,9.0,PHX,IAD,1956,,26.0,0,,1,,,,,
2008,4,16,3,17:26:00,17:36:00,,19:10:00,US,454,N658AW,,214.0,,,-10.0,MSP,PHX,1276,,16.0,0,,1,,,,,
2008,4,17,4,16:29:00,16:15:00,,21:08:00,US,397,N308AW,,173.0,,,14.0,LAS,DFW,1055,,31.0,0,,1,,,,,
2008,4,17,4,11:26:00,11:26:00,,19:34:00,US,50,N661AW,,308.0,,,0.0,LAS,JFK,2248,,28.0,0,,1,,,,,
2008,4,17,4,18:12:00,18:20:00,,21:11:00,US,711,N950UW,,231.0,,,-8.0,PHL,DFW,1302,,33.0,0,,1,,,,,
2008,4,18,5,14:44:00,14:40:00,,15:45:00,US,1893,N531AU,,125.0,,,4.0,CLT,STL,575,,29.0,0,,1,,,,,
2008,4,18,5,10:23:00,09:55:00,,12:19:00,US,1193,N190UW,,324.0,,,28.0,PHL,PHX,2075,,12.0,0,,1,,,,,
2008,4,20,7,22:43:00,22:30:00,,07:38:00,US,47,N910AW,,368.0,,,13.0,LIH,PHX,2979,,10.0,0,,1,,,,,
2008,4,20,7,21:41:00,21:40:00,,06:29:00,US,26,N901AW,,349.0,,,1.0,OGG,PHX,2845,,8.0,0,,1,,,,,
2008,4,21,1,16:26:00,16:25:00,,18:26:00,US,1697,N110UW,,121.0,,,1.0,CLT,RSW,600,,29.0,0,,1,,,,,
2008,4,22,2,17:56:00,18:00:00,,20:33:00,US,735,N938UW,,333.0,,,-4.0,PHL,LAS,2176,,14.0,0,,1,,,,,
2008,4,23,3,19:24:00,18:20:00,,20:09:00,US,1105,N427US,,169.0,,,64.0,CLT,DFW,936,,14.0,0,,1,,,,,
2008,4,24,4,18:31:00,18:15:00,,20:34:00,US,1437,N182UW,,319.0,,,16.0,CLT,LAX,2125,,28.0,0,,1,,,,,
2008,4,25,5,14:48:00,14:45:00,,16:34:00,US,1126,N705UW,,169.0,,,3.0,CLT,DFW,936,,22.0,0,,1,,,,,
2008,4,25,5,22:31:00,22:25:00,,23:46:00,US,1774,N590US,,81.0,,,6.0,CLT,IAD,321,,13.0,0,,1,,,,,
2008,4,25,5,09:56:00,09:55:00,,11:56:00,US,1910,N103US,,121.0,,,1.0,CLT,LGA,544,,31.0,0,,1,,,,,
2008,4,25,5,11:55:00,09:47:00,,15:27:00,US,320,N662AW,,220.0,,,128.0,LAS,ORD,1515,,17.0,0,,1,,,,,
2008,4,25,5,13:24:00,12:20:00,,17:44:00,US,5,N678AW,,204.0,,,64.0,PHX,ORD,1440,,8.0,0,,1,,,,,
2008,4,26,6,13:38:00,13:35:00,,17:25:00,US,1005,N119US,,230.0,,,3.0,PHL,SJU,1576,,13.0,0,,1,,,,,
2008,4,27,7,15:39:00,15:30:00,,17:15:00,US,1178,N445US,,105.0,,,9.0,MCO,CLT,468,,16.0,0,,1,,,,,
2008,4,27,7,14:53:00,14:50:00,,16:57:00,US,1890,N409US,,127.0,,,3.0,MIA,CLT,650,,17.0,0,,1,,,,,
2008,4,27,7,11:29:00,11:30:00,,19:33:00,US,1500,N180US,,303.0,,,-1.0,SAN,PHL,2369,,21.0,0,,1,,,,,
2008,4,27,7,22:58:00,22:05:00,,06:03:00,US,1508,N183UW,,298.0,,,53.0,SAN,PHL,2369,,14.0,0,,1,,,,,
2008,4,28,1,13:47:00,13:00:00,,14:32:00,US,2035,N769US,,92.0,,,47.0,BOS,DCA,399,,12.0,0,,1,,,,,
2008,4,28,1,13:54:00,14:00:00,,15:32:00,US,2037,N738US,,92.0,,,-6.0,BOS,DCA,399,,17.0,0,,1,,,,,
2008,4,28,1,14:07:00,13:35:00,,15:30:00,US,994,N504AU,,115.0,,,32.0,RSW,CLT,600,,10.0,0,,1,,,,,
2008,4,28,1,12:19:00,11:30:00,,19:33:00,US,1500,N167US,,303.0,,,49.0,SAN,PHL,2369,,14.0,0,,1,,,,,
2008,4,28,1,11:22:00,11:25:00,,14:17:00,US,592,N305AW,,172.0,,,-3.0,SEA,PHX,1107,,17.0,0,,1,,,,,
2008,4,30,3,18:15:00,18:15:00,,20:34:00,US,1437,N165US,,319.0,,,0.0,CLT,LAX,2125,,19.0,0,,1,,,,,
2008,4,1,2,14:03:00,12:20:00,,13:45:00,WN,2288,N617SW,,85.0,,,103.0,MHT,PHL,290,,8.0,0,,1,,,,,
2008,4,1,2,15:13:00,14:00:00,,15:10:00,WN,527,N686SW,,70.0,,,73.0,SJC,ONT,333,,10.0,0,,1,,,,,
2008,4,2,3,11:25:00,11:00:00,,12:35:00,WN,1087,N762SW,,95.0,,,25.0,DAL,STL,546,,14.0,0,,1,,,,,
2008,4,2,3,07:12:00,07:15:00,,08:00:00,WN,429,N762SW,,105.0,,,-3.0,MCO,MSY,550,,9.0,0,,1,,,,,
2008,4,2,3,15:30:00,14:40:00,,16:00:00,WN,3135,N402WN,,80.0,,,50.0,PHX,LAX,370,,7.0,0,,1,,,,,
2008,4,3,4,09:17:00,07:00:00,,08:05:00,WN,576,N493WN,,65.0,,,137.0,LAS,BUR,223,,13.0,0,,1,,,,,
2008,4,17,4,16:51:00,16:53:00,,20:29:00,DL,1264,N912DN,,156.0,,,-2.0,SLC,DFW,988,,17.0,0,,1,,,,,
2008,4,17,4,19:05:00,18:50:00,,20:12:00,DL,1563,N986DL,,142.0,,,15.0,ATL,DFW,732,,26.0,0,,1,,,,,
2008,4,17,4,07:40:00,07:25:00,,09:59:00,DL,1858,N3751B,,154.0,,,15.0,MCO,JFK,944,,12.0,0,,1,,,,,
2008,4,18,5,16:45:00,16:20:00,,19:43:00,DL,127,N3761R,,383.0,,,25.0,JFK,SAN,2446,,27.0,0,,1,,,,,
2008,4,19,6,07:37:00,07:41:00,,10:29:00,DL,1159,N392DA,,288.0,,,-4.0,RDU,SLC,1823,,16.0,0,,1,,,,,
2008,4,19,6,06:52:00,07:00:00,,09:56:00,DL,1456,N907DE,,176.0,,,-8.0,BDL,TPA,1111,,16.0,0,,1,,,,,
2008,4,20,7,13:29:00,13:30:00,,14:45:00,DL,1955,N914DE,,75.0,,,-1.0,LGA,DCA,214,,18.0,0,,1,,,,,
2008,4,21,1,21:48:00,21:48:00,,07:47:00,DL,738,N702TW,,359.0,,,0.0,OGG,SLC,2936,,12.0,0,,1,,,,,
2008,4,21,1,16:17:00,16:15:00,,18:01:00,DL,1016,N903DE,,106.0,,,2.0,RSW,ATL,515,,11.0,0,,1,,,,,
2008,4,22,2,17:39:00,17:40:00,,20:13:00,DL,926,N909DL,,153.0,,,-1.0,ATL,LGA,761,,20.0,0,,1,,,,,
2008,4,22,2,06:51:00,06:55:00,,10:18:00,DL,1187,N3766,,323.0,,,-4.0,JFK,SLC,1989,,25.0,0,,1,,,,,
2008,4,23,3,07:16:00,07:20:00,,07:54:00,DL,1441,N928DL,,94.0,,,-4.0,ATL,MSY,425,,15.0,0,,1,,,,,
2008,4,24,4,18:23:00,15:26:00,,06:10:00,DL,1282,N833MH,,524.0,,,177.0,HNL,ATL,4502,,20.0,0,,1,,,,,
2008,4,25,5,14:59:00,15:05:00,,16:32:00,DL,1069,N953DL,,147.0,,,-6.0,ATL,DFW,732,,21.0,0,,1,,,,,
2008,4,25,5,11:08:00,11:15:00,,12:36:00,DL,1439,N946DL,,141.0,,,-7.0,ATL,DFW,732,,27.0,0,,1,,,,,
2008,4,26,6,09:44:00,09:46:00,,15:55:00,DL,1120,N695DA,,249.0,,,-2.0,SLC,DCA,1851,,20.0,0,,1,,,,,
2008,4,27,7,07:17:00,07:20:00,,09:00:00,DL,802,N967DL,,100.0,,,-3.0,ATL,DCA,547,,14.0,0,,1,,,,,
2008,4,28,1,12:37:00,12:10:00,,15:11:00,DL,734,N999DN,,181.0,,,27.0,MIA,JFK,1090,,30.0,0,,1,,,,,
2008,4,29,2,11:03:00,10:59:00,,13:27:00,DL,706,N942DL,,148.0,,,4.0,ATL,BOS,946,,18.0,0,,1,,,,,
2008,4,30,3,08:53:00,08:55:00,,10:49:00,DL,1675,N386DA,,294.0,,,-2.0,CVG,SFO,2036,,10.0,0,,1,,,,,
2008,4,11,5,20:31:00,20:31:00,,21:43:00,EV,4184,N976EV,,132.0,,,0.0,ATL,ATW,765,,14.0,0,,1,,,,,
2008,4,2,3,22:30:00,22:30:00,,22:28:00,EV,4202,N876AS,,58.0,,,0.0,ATL,PFN,247,,15.0,0,,1,,,,,
2008,4,5,6,20:55:00,20:55:00,,22:19:00,EV,4274,N979EV,,84.0,,,0.0,ATL,OAJ,399,,10.0,0,,1,,,,,
2008,4,27,7,18:15:00,18:15:00,,19:28:00,EV,4278,N917EV,,73.0,,,0.0,ATL,FAY,331,,15.0,0,,1,,,,,
2008,4,7,1,10:33:00,10:33:00,,11:59:00,EV,4347,N632AS,,86.0,,,0.0,ATL,HHH,239,,12.0,0,,1,,,,,
2008,4,15,2,10:05:00,10:05:00,,12:56:00,EV,4377,N730EV,,171.0,,,0.0,SRQ,LGA,1047,,10.0,0,,1,,,,,
2008,4,10,4,07:30:00,07:30:00,,09:02:00,EV,4394,N355CA,,92.0,,,0.0,ATL,ORF,516,,15.0,0,,1,,,,,
2008,4,4,5,07:30:00,07:30:00,,09:33:00,EV,4417,N740EV,,123.0,,,0.0,EYW,ATL,646,,15.0,0,,1,,,,,
2008,4,5,6,08:29:00,08:29:00,,09:00:00,EV,4422,N641AS,,91.0,,,0.0,ATL,VPS,264,,16.0,0,,1,,,,,
2008,4,23,3,20:15:00,20:15:00,,21:54:00,EV,4438,N723EV,,99.0,,,0.0,ATL,PHF,508,,15.0,0,,1,,,,,
2008,4,4,5,09:31:00,09:31:00,,11:59:00,EV,4491,N354CA,,148.0,,,0.0,ATL,MHT,952,,14.0,0,,1,,,,,
2008,4,2,3,19:30:00,19:30:00,,21:03:00,EV,4531,N682BR,,153.0,,,0.0,ATL,LAW,804,,15.0,0,,1,,,,,
2008,4,12,6,06:05:00,06:05:00,,08:48:00,EV,4536,N908EV,,103.0,,,0.0,AEX,ATL,500,,10.0,0,,1,,,,,
2008,4,29,2,09:43:00,09:43:00,,10:59:00,EV,4556,N848AS,,76.0,,,0.0,ATL,GSO,306,,17.0,0,,1,,,,,
2008,4,3,4,21:05:00,21:05:00,,21:51:00,EV,4587,N829AS,,106.0,,,0.0,CVG,SGF,491,,10.0,0,,1,,,,,
2008,4,3,4,19:30:00,19:30:00,,20:24:00,EV,4619,N872AS,,114.0,,,0.0,ATL,SGF,563,,15.0,0,,1,,,,,
2008,4,6,7,05:45:00,05:45:00,,08:57:00,EV,4623,N926EV,,132.0,,,0.0,OMA,ATL,821,,15.0,0,,1,,,,,
2008,4,20,7,13:20:00,13:20:00,,14:35:00,EV,4625,N832AS,,75.0,,,0.0,ATL,ILM,377,,51.0,0,,1,,,,,
2008,4,14,1,16:00:00,16:00:00,,18:16:00,EV,4626,N886AS,,136.0,,,0.0,ACY,ATL,678,,15.0,0,,1,,,,,
2008,4,4,5,07:30:00,07:30:00,,10:20:00,EV,4654,N824AS,,170.0,,,0.0,PVD,ATL,903,,15.0,0,,1,,,,,
2008,4,6,7,06:30:00,06:30:00,,08:57:00,EV,4710,N934EV,,147.0,,,0.0,SYR,ATL,793,,15.0,0,,1,,,,,
2008,4,23,3,12:00:00,12:00:00,,13:59:00,EV,4719,N934EV,,119.0,,,0.0,MDT,ATL,619,,15.0,0,,1,,,,,
2008,4,6,7,06:35:00,06:35:00,,09:05:00,EV,4738,N867AS,,150.0,,,0.0,SWF,ATL,784,,10.0,0,,1,,,,,
2008,4,4,5,14:50:00,14:50:00,,17:41:00,EV,4741,N868AS,,111.0,,,0.0,BMI,ATL,533,,25.0,0,,1,,,,,
2008,4,5,6,09:44:00,09:44:00,,11:07:00,EV,4761,N843AS,,83.0,,,0.0,ATL,OAJ,399,,16.0,0,,1,,,,,
2008,4,1,2,13:55:00,13:55:00,,14:09:00,EV,4764,N840AS,,74.0,,,0.0,ATL,MOB,302,,10.0,0,,1,,,,,
2008,4,4,5,15:30:00,15:30:00,,18:05:00,EV,4784,N976EV,,95.0,,,0.0,BTR,ATL,449,,15.0,0,,1,,,,,
2008,4,3,4,16:45:00,16:45:00,,20:01:00,EV,4798,N841AS,,136.0,,,0.0,ATW,ATL,765,,15.0,0,,1,,,,,
2008,4,28,1,16:05:00,16:05:00,,18:31:00,EV,4856,N858AS,,146.0,,,0.0,ATL,HPN,780,,10.0,0,,1,,,,,
2008,4,25,5,17:16:00,17:16:00,,18:05:00,EV,4899,N718EV,,109.0,,,0.0,ATL,STL,483,,14.0,0,,1,,,,,
2008,4,26,6,17:30:00,17:30:00,,18:51:00,EV,4902,N829AS,,81.0,,,0.0,ATL,ROA,357,,15.0,0,,1,,,,,
2008,4,5,6,16:00:00,15:50:00,,17:03:00,F9,626,N802FR,,202.0,,,10.0,DTW,DEN,1123,,12.0,0,,1,,,,,
2008,4,5,6,15:42:00,15:45:00,,16:50:00,F9,198,N812FR,,188.0,,,-3.0,DAY,DEN,1084,,9.0,0,,1,,,,,
2008,4,5,6,15:05:00,14:16:00,,16:23:00,F9,677,N917FR,,313.0,,,49.0,MCO,DEN,1545,,46.0,0,,1,,,,,
2008,4,5,6,15:18:00,14:38:00,,16:32:00,F9,231,N924FR,,217.0,,,40.0,BNA,DEN,1013,,11.0,0,,1,,,,,
2008,4,7,1,08:41:00,08:25:00,,10:06:00,F9,169,N812FR,,140.0,,,16.0,DEN,SJC,948,,15.0,0,,1,,,,,
2008,4,10,4,00:25:00,23:55:00,,05:35:00,F9,118,N918FR,,220.0,,,30.0,DEN,PBI,1679,,11.0,0,,1,,,,,
2008,4,23,3,19:07:00,19:00:00,,21:51:00,F9,122,N808FR,,111.0,,,7.0,DEN,DFW,641,,14.0,0,,1,,,,,
2008,4,23,3,20:34:00,20:35:00,,23:27:00,F9,134,N812FR,,112.0,,,-1.0,DEN,DFW,641,,14.0,0,,1,,,,,
2008,4,2,3,11:07:00,11:13:00,,14:33:00,FL,882,N149AT,,200.0,,,-6.0,BOS,TPA,1185,,14.0,0,,1,,,,,
2008,4,2,3,22:36:00,22:40:00,,06:10:00,FL,52,N318AT,,270.0,,,-4.0,SFO,ATL,2139,,15.0,0,,1,,,,,
2008,4,4,5,05:20:00,05:25:00,,07:26:00,FL,266,N958AT,,121.0,,,-5.0,FNT,ATL,644,,20.0,0,,1,,,,,
2008,4,4,5,13:56:00,12:34:00,,15:58:00,FL,853,N937AT,,144.0,,,82.0,MSP,ATL,906,,8.0,0,,1,,,,,
